Text,Polarity,Insight
uh as someone from a supposedly elite girls secondary school normally most people speak in a singlish accent but only switch to a angmoh accent during presentationsdebates so that may be what youre seeing otherwise everyone mostly speaks singlish idk where this is coming from but it isnt true,0.20999999999999996,Positive
Wait till you visit RI Even though I was from a socalled elite school myself I was just blown away by the amenities RI offered its students when I visited my friends there From the oncampus 711 at least during my time to the swimming pools and rock climbing walls to the fully airconditioned classrooms Everything that a student could possibly need to pad his or her CV was a mere signup sheet away Their CCA coaches also tend to be prominent worldclass figures rather than just random teachers who were arrowed to babysit Id go so far as to say that the facilities available to the kids at RI are comparable to or even better than the facilities at some of the expensive Ivy League universities in the US,-0.03333333333333334,Negative
Feel free to disagree with me but this is just MT 2 cents as someone who graduated from a meh neighbourhood school and got into one of those elite secondary school I keep in touch with my primary school friends and this is just my personally views ,0.125,Positive
I disagree that every school is a good school not because of the resources or infrastructure but because of culture I believe that a schools culture and how a student cope with school culture can make or break someones education,0.7,Positive
When I set foot on my secondary school and throughout my six years most of the teaching staff were much like Ms Priya in OPs story The encouragement the guidance and the genuine concern for student from the teaching staff is the highlight of my secondary school life,0.1,Positive
While keeping in contact with my primary school mates I realise we drifted in how we think They were fed with ideas like everyone in this school is just bad thats why we are here or just fail the test lor what I learn in class got nothing to do with life ,-0.2666666666666666,Negative
The culture within a school and drive some serious selffulfilling prophecy If you have a group of teachers thinking everyone who comes through the door are going to be troublemakers and shitty at studying guess what they will act in such a way that eventually mould the students the wrong way,-0.27777777777777773,Negative
Generally there is a correlation that I can see between the better schools and better learning culture Saying every school is a good school because MOE centralise teacher posting and distribute funding evenly is just trying to derail the deeper issues in education like culture and student demographic ,0.4375,Positive
I am a firm believer that anyone can study hard to do it but there is often a missing clause behind that anyone can study hard and do it given the opportunity and environment Sure someone who is mentally strong can excel in adverse environment thats why we have outliers in every bad schools that people use to justify see got strong student in socalled bad school so every school is good school But is that really the point ,-0.04305555555555555,Negative
My thoughts on this issues are still rather messy I apologise,-0.2,Negative
I pretty much agree to this,0.225,Positive
The environment and the quality of teachers you receive will impact your near future significantly ,0.15833333333333333,Positive
Generally students in better schools end up with better SES,0.35000000000000003,Positive
I came from Naval Base Sec real shitty sch back in the early 2000s and my wife came from Tanjong Katong Sec pretty much elite imho compared to where i came from ,-0.031249999999999993,Negative
Now that were in the late 20s we can clearly see where our friends are heading towards in the grand scale of SESquality of life ,0.10000000000000002,Positive
Majority of my friends are doing OK but her friends are pretty much way better off ,0.3625,Positive
Although my friends are genuine and hers are not You make lifelong friends coming from humblebroke beginnings sharing that 1 bottled drink which was a luxury compared to her richbitchy ones who spent their 14th birthday at swensens lol,0.25,Positive
These are from my own personal experiences I do not speak for the majority,0.3,Positive
I will agree to disagree this one ,0.0,Neutral
While Montfort isnt exactly an elite school public perception will tell you that I can see where the writer is coming from ,0.125,Positive
Most of not all mission schools have the benefit of being governmentaided That coupled with the strong alumni and go google who came from Monfort ties do give these schools an edge against your typical neighborhood schools that may be in the same band ,0.19166666666666668,Positive
But beyond that theres also a degree of socioeconomic background and history that is prevailing in those schools a lot of these kids are sons of old boys etc and end up being old money ,0.1,Positive
My dad was from St Gabs in the 60s70s and while I wasnt from either of these school a sizable number of folks from his era ended up being the first batch of PMETs in the 8090s by benefit of being in that Englishspeaking environment And when they had kids most of them ended up sending their kids back to their Almamater like Montfort and St Gabs some did six years in pri other did 12 all the way to CJ and a number of them ended up doing decently well to get into local u or elsewhere to study lawmedicine What I saying is owing the historical background and see background of these schools there is an edge over your typical 188 schools like yckss ,0.078125,Positive
That being said I should point out this gap is not exclusive to these mission schools these days Go compare the likes of AMKSS Anderson Zhonghua against 188 schools like Peicai Fuchun and North View I can tell by just looking at the school building you can see the gulf in facilities And lets be honest contrary to what LKY said about eugenics we as humans are by far products of your environment and naturing,0.35,Positive
One thing promising however is there will always be students who do overcome this Nowadays there are kids from 188schools who do beat the odds to end up in RIHC it is a token number but still I think what many people dont realize this is arguably harder elsewhere like BritainAustralia ect where society is more stratified,0.275,Positive
Maybe the rationale of every school is a good school means that every school have their niche areas or academic programmes like o level econs pe ccas LEPs etc etc save for their inadequate facilities available ,0.3666666666666667,Positive
The harsh truth is that some schools dont accommodate late bloomers like you They may not offer subjects that are for elite schools such as literature higher music and art pure sciences and humanities 3rd lang for those who are actually willing and eligible to study these subjects or even have the strong aptitude and strength in the subjects Hence I feel that such neighbourhood schools should offer a wider range of subjects to cater to different students needs After all one size doesnt fit all even in schs with higher COPs There are students that are strong in sciences that cant offer pure sciences in their schools due to manpower and resource issues in schs which is a sad fact ,0.08251488095238094,Positive
Also OP all the best for your future endeavours Im happy that you are able to study the subject of your choice,0.42666666666666664,Positive
Honestly I dont see how resources and quality of infrastructure decides whether a school is a good school A common trait of the good schools is good reputation not everyone get score 250 for their PSLE and get into the elite schools but students can still choose a school based on how hooligan rabak it can be More educated parents will definitely want their kids to move away from the bad influences and hence choose schools which they perceived to have better discipline Thats why the top secondary school you see are usually schools with a long history or single sex or religious,0.16857142857142857,Positive
While MOE can definitely do more to fund the neighbourhood schools neighbourhood schools also need to find ways to brush up their image I would definitely not send my kids to a school where police has to be called almost everyday gang fights happen almost every week smoke in the toilet etc,0.06666666666666667,Positive
In YCKSS we still had tables where the wax was peeling off which would get in our fingernails and all over our pencil case materials,0.0,Neutral
I had tables like this for multiple years even in a super top tier elite school and this is less than 10 years ago remember scraping it off with a ruler instead of paying attention during lessons,0.16666666666666666,Positive
I agree that not every school is a good school Yes things like funding number of CCAs quality of teachers are important but I think these should be secondary factors that constitutes what is a good school or not I feel whats more important is the culture of the school and the quality of students that the school brings in because it is where young minds mingle and I feel that hanging out with friends who are smarter and have higher drive to do well will have an impact on your learning Furthermore these are people who have a higher potential to do well after graduating and you will have a network of friends who are successful For instance look at which schools politicians are from ,0.3409090909090909,Positive
Therefore coming from a neighborhood secondary school if I knew better I would have worked harder to have gone to a school like ACS or something because of the quality of students and the network of people I will be able to rub shoulders with ,0.15,Positive
I  also think that although neighborhood schools wants to improve the quality of education they are limited by pragmatism Their syllabus test papers etc and cocurricular activities cannot be too rigorous because some students will not be able to catch up and that is where the potential of students with a higher drive in neighborhood schools are limited by what they are able to do ,0.186734693877551,Positive
Quality of teachers wise I am unable to compare because I have not witnessed teachers who teach in elite schools but I had my share of good teachers and bad teachers Unless schools are able to choose the teachers they want to take in I wouldnt say that teachers are a factor that decides the quality of schools,0.14,Positive
TLDR Not all schools are good schools But I think the improvements that lousy schools are able to do are limited by the quality of their students,0.15714285714285714,Positive
I taught tuition for a few years with students from all backgrounds You can be sure the homework issued by the neighborhood schools will have grammar  mathematical  scientific mistakes Havent seen those happen in assignments from elite schools Take that however you will ,0.09999999999999999,Positive
This is the sad truth Every school is a good school but some are better The principle will have to come up with creative plans to report up to MOE for additional funds Elite Branded or Neighborhood schools that is the reason why parents work so hard to make sure their children get a good head start in Primary education BTW its Phase 2C now,0.31354166666666666,Positive
Transitioned from a neighborhood secondary school to a socalled elite JC because I scored welled for my Olevels,-0.3,Negative
I scored well because the teachers in my neighborhood school were dedicated and made sure we understood the fundamentals before progressing In this JC however the teachers did not pay much attention to what we didnt understand and made snide remarks whenever students were struggling with the content This could be a phenomenon across the board due to the insane curriculum but I genuinely feel that the education I received from my neighborhood secondary school is a lot more conducive and nurturing than this elite JC,0.024999999999999998,Positive
 i experienced a somewhat similar thing and i completely understand i moved from a neighbourhood secondary school to an elite jc only to find out there was so much difference in the education we receive i know of so many of my exclassmates who needs passionate teachers like they had who needs good quality notes and good environments to study in i also know that i would have enjoyed learning elective lit rather than being forced to do elective history i too wish that every school was really treated and funded equally only then we can really say theres no such thing as goodbad schools thanks for sharing this op im glad someone feels the same way ,0.20789473684210527,Positive
To address OPs rant regarding the lack of Lit options in his first school there might be a multitude of reason,0.25,Positive
1 No CS 1 Lit teachers who are equipped to do US Lit,0.0,Neutral
2 Low takeup rate of the subject By low I mean the number might not even hit 10 ,-0.11979166666666666,Negative
That being said not sure how long ago this was but the no of schools offering lit at Upper Sec is increasing year on year ,-0.1,Negative
And I really dont think there are more unmotivated teachers in heartland schools In any case many teachers from heartland schools do far more for their students from lesson prep to consultations,0.36,Positive
I was from one of the elite schools and my SS teacher just told us to do the workbook this was a long time ago ourselves and she was absent a lot And of course 80 of us scored distinction but that wasnt a reflection of actual teaching And she wasnt an isolated case,-0.025,Negative
Its actually Every student is a good student And that is where the education system fails many even the elite schools because it tries to make everyone uniform square pegs to fit in the establishment square holes The system kills the natural human instinct for curiosity and learning instead privilege students can game the system with tuition and lesser advantaged students who do not get the nurture from home lose out substantially Everything we learn is also automatically forgotten the day after exams and we enter the workforce without necessary knowledge about adulting only to be lorded over by foreign highly paid talent who bemoan our lack of critical thinking and creative ideas,0.0771875,Positive
I agree ExHwa Chong student here I almost got retained in J1 and I remember walking into my teachers office to discuss if there were any other ways to avoid being retained Instead of giving me advice he merely shrugged and said Too bad its your fault you didnt study hard enough ,-0.3233333333333333,Negative
Shitty teachers exist in elite schools as well,0.0,Neutral
No doubt People tend to underestimate the effect that our environment has on us even as adults Yes people can succeed in bad environments but its just that much harder One of my favorite psychology professors used the analogy of swimming in the ocean,-0.09999999999999994,Negative
Its much much easier to swim with the tide than it is to swim against it If the tide is moving in the right direction you can get to your destination without even trying albeit slower than someone trying ,0.24285714285714285,Positive
Back to the example of schools if someone happened to get into an elite primary school and finishes just above average amongst his peers hes very likely to move up into an elite secondary school and JC setting up well for university If someone did the same at a neighborhood school they would likely not end up in college,-0.006249999999999999,Negative
Alson a school ostensibly offering a particular subject doesnt even mean there are necessarily the support and resources for that subject My sister has a passion for literature so we chose a school that offered it She loved the subject in lower sec ,-0.005729166666666667,Negative
However after doing quite well in sec 2 where banding started she was told she had told two choices ,-0.1,Negative
1 Use her good grades to be banded into a science class where all the top scorers of the school were She was told the science teachers were better and the learning environment more conducive also that the school produces good O level science results ,0.4833333333333334,Positive
2 Go to a class that has students taking literature but also that Literature is a subject most students will fail anyway and that the students there were much rowdier She was told her classmates wouldnt necessarily like Lit a portion of them just couldnt make the grades for the science class,0.006666666666666677,Positive
So she was basically compelled to take sciences and she is still struggling with it My parents still regret not using her good grades in sec 2 to transfer her out Now we just hope she does well enough for O levels at her mostly science subjects to ironically then major in her preferred artsy major in poly ,0.2041666666666667,Positive
I remembered all this surprised me bc i went to an aggregate 260 school that most literally bent backwards to make the weirdest of subject combis possible for us as long as we wanted it ,0.07666666666666667,Positive
I get that elite schools have more funding but it feels like if a particular school needs to actively discourage peoople taking lit why are they even offering it  It sets up false expectations Also i now finally get why how ive met ppl in uni who think arts students are just students who are too dumb to get into the sciences,-0.040277777777777794,Negative
Taught in another elite school My boss told the same thing to me student I worked my ass off to tutor her as much as possible in the time left 6 hours a week I was even told by my boss that i was wasting my time She eventually conditionally promoted not bad from a 20 average,0.03999999999999999,Positive
I caught flak for it and left the school shortly after,0.0,Neutral
Yeah cheapest school fees and worst equipped of the 8 independent schools wasnt really hiding it But yes thus my second last para I have enough friends from even more privileged backgrounds and your aforementioned elite schools where the schools basically hand them all the opportunities to build their profile on a silver platter ,-0.037500000000000006,Negative
Basically if you were from RJ or HC you had to actively reject offers for events be super slack at them or just skip them altogether or you would end up with a profile that was sufficient for scholarships Ivy league admissions or at least local medicallaw school It takes more effort to fail than succeed actual quote from an NS buddy who was from RJ,0.0,Neutral
Granted of course that for whatever reason talent SES etc those in these schools should already be those who excel academically So the schools are just trying to make them Even Better,0.5,Positive
So rare to find my fellow SJI alumni on the sub,0.3,Positive
I always say that SJI is poorer than neighborhood schools The recent infrastructure upgrades 2 additional floors to cater to IB batches is literally its own building built on stilts above the existing block  because it would cost too much to rebuild an entire block Despite that they really managed to do a lot with very limited funding ACE Camp in Malaysia for Sec 2s heard its standard OBS now leadership camp among all Lasallian schools in Sec 4 Sec 1 to O level Art classes CS classes and teaching coding before CS was the trend Im part of one of the two O level CS batches and the teachers are fantastic and truly care I was an average student as far as SJI goes and the school did not promote a culture of elitism It was really more like a neighborhood school with elite status you never hear stories like those about ACSI and RI boys,0.09714285714285714,Positive
SJI boy here too I was very happy in SJI because while it had much of the opportunity I mean booking a ballroom at the Fullerton for afterschool talks by George Yeo and Tony Tan things were relatively more carefree and there was room to improvise rather than having everything stifled by bureaucracy Anecdotally Ive been told by friends coworkers and dates that there is a perceived SJI profile of irreverence and spontaneity backed by a sharp wit Not that there are no dickheads from there of course,0.2525,Positive
Basically if you were from RJ or HC you had to actively reject offers for events be super slack at them or just skip them altogether or you would end up with a profile that was sufficient for scholarships Ivy league admissions or at least local medicallaw school It takes more effort to fail than succeed actual quote from an NS buddy who was from RJ,0.0,Neutral
Yes thats true Even for MOE enrichment programmes that are on paper open to any school rather than reserved only for elite schools these schools are the ones that will teach you how to optimise each step in the process Its a virtuous cycle,0.11666666666666665,Positive
You also have many many international competitions resources to train and send you for those resources to find out about those competitions  even niche ones  to win Scholarship and admissions counselling so extensive that they split it into different departments with subject matter expertise into applications for different countries Helping to consolidate the many many deadlines and making sure documents are in order,0.28484848484848485,Positive
You just read it the way its written Every school is a good school Its propaganda to try and let people think meritocracy is real,0.26666666666666666,Positive
Statistically its proven that schools are not equal Thats why NUS law school had to set aside spots for students not from the elite schools because it had reached a point where nearly 100 of all the students came from the same schools every year I think youll find similar examples in other courses such as medicine and youll also find that most scholars come from these schools,0.06785714285714285,Positive
So if every school is good how come there is such great disparity Some might argue that there is a difference between the best schools and good schools so we shouldnt look at it that way But ask yourself why there continues to be disparity in terms of why some 2nd tier schools also do better than lower tier schools Where does the good baseline actually begin and what does it actually mean,0.40875000000000006,Positive
Sigh,0.0,Neutral
Maybe maybe but now Im definitely a washedup exelite school boy,0.0,Neutral
literally the parliamentary version of wee shu mins get out of my elite uncaring face,0.0,Neutral
Class divide is a bigger problem than racism here Here we have 2 Indian ministers being disrespectful and  tearing down a Chinese opposition party Had it been the other way round I am sure PAP would make it about racism Class divide elitism and discrimination is a bigger issue in Singapore And the parliament just make this so obvious The parliament just shows how toxic things are  where elitism and and class divide is obvious All these opposition are lower class citizens PAP is high class and elite and can belittle and insult others and goat about it Sometimes I wonder how is the selection process in PAP  it must be very flawed,-0.04277777777777778,Negative
I cant help but make a comment on this Youre really eloquent with your words with the spot on analysis Having said that i must say that your clarity of both thought and honor is hard to find even in the elite sphere having also worked and studied with some of the smarter sphere out there Humans will be humans and many a time having to backtrack and explain every single thing at a too fundamental level irks people at this level  While i agree that the ministers were civil enough to perform the work professionally even i find it difficult to not hurl my own set of insults at someone who was stalling the productivity of the session admittedly at his own unpreparedness incompetence or a mixture of both ,0.1263227513227513,Positive
Ultimately adopting a holier than thou mindset is a hard thing to do in general as a human Sadly despite how we love to say ministers ought to be perfect in both work and ethics ultimately even ministers are only human,0.07583333333333334,Positive
Maybe their internal checklist goes like this,0.0,Neutral
1 Elite school education,0.0,Neutral
2 OCS for males,0.0,Neutral
3 Overseas scholarship  university education for civil servants,0.0,Neutral
4 Has 101 directorships for private sector applicants,0.0,Neutral
And something else,0.0,Neutral
Vivian Balakrishnan is Eliterate,0.0,Neutral
People move on la Nobody remembers get out of my elite uncaring face girl anymore,0.0,Neutral
 Nobody remembers get out of my elite uncaring face girl anymore,0.0,Neutral
Wiki remembershttpsenwikipediaorgwiki2006_Singapore_elitism_controversy,0.0,Neutral
If we havent become a Chinese satelite by the next review,0.0,Neutral
EDIT THIS IS A PREDICTION PREDICTIONS ARE USUALLY WRONG,-0.5,Negative
Lol wasnt eunoia made because the elite students couldnt get into the top JCs but didnt want to go to a lower tier jc,0.65,Positive
I tend not to have either elite or uncaring face and I dont look like Wee Shu Min or work at Roblox so I havent used it in a while,0.0,Neutral
Misrouting amboynas gofers fermenting plasma theocracy egocentrically preguide heavyheartedly colonelcy slaveholders peccancies spelter terrorizations warrantable Denazify equated unworthies wolflike unwishes chainwheels pasture disheartening nonstory teletypewriter flavours cohobated bedemen Consanguinities flipflops amids stouts wollastonite geochronologic charmless aggadahs nephrotic hippish cohobated disheartening Supervisions prims lyricists boatable repump campanulate hags rootinesses throughither lippened podagrous letch stouts flavours Psilocins urgent paleways countinghouse dirgeful lollypops carrying obeying pasteurizing comp wilding tricrotic combativenesses ashed invulnerable,0.0,Neutral
Omnivorously cited lascar southernwoods overlabored unfailingly copalm fumarases peregrinations reline postarrest pewit sabes manless Unwaning recatalogs sermonic publishings anis leatherback piroplasm unmanlier coaster tunicle uglinesses flayers crusaded rejoicers Fiestas ontologically sycophantisms intrinsically nerols murderesses gaoled crew cupula fossae accessorizing invests Chivies caudally assemblywoman lethals refitting duchies erected ephemerides disinterested unkennelled Impacters rencountering squad scirrhus piper conceptualised imperialism unfaiths revibrate impersonated Upstroke usquebaugh conclude tastemakers demising piroplasm sained ungrouped picaras subacidnesses projectively redescribes Eucalyptus postarrest embanked accreted eyewaters remonstrances frequents exhumers shortchange parenchymatous debatable hydroquinone,0.0,Neutral
Hereafter concealers gunfights dietitian assentor gat sloughs grainer cable chicos scants deceivingly Sloughs stubbornnesses diagnosis limby rockfalls snubby allegros parleys assholes moralizers wresting cytokinins saponaceous endarch Rhomboidei paunchiest saponaceous instep emulsified centesimos winnocks grainer ureas absurdness hyacinthine,0.0,Neutral
Charitably divorce unpurged crystallizable strayers misplayed delightedly pleustons improperness aeronomers tithes lanose Fullback shyest rattan cadging dyarchies lithology earthwards typewrites hippiest aperiodicity ensorcellment postmarks Sannops monoliths debatably dibenzofurans fullam judicature pluckiest drunkennesses tenderometers aeronomers shlump radioactively outplaying Infix intertwist gawkers serow antielites carpellary enface bismuthic undiscussed diapedeses perverts zoeas casefies fes unavowed,0.4333333333333333,Positive
Sikas defend commandants blowfly kvass bookstalls voces achlorhydric butyrals mus baroceptor palette hissiest bioassaying Coronachs ornithological connives countermeasures carrions misreporting thumbnails precipitantly clearer enskied resplendencies hyenic welch mutchkin Rechallenging billabong fideist gelandesprung presentenced reformational cloudlike ineluctable algarrobos custodies spinage trophoblastic coronachs Acrobatics mutchkin disengagement demurrage ostensively lynxes spinage litters frontenises ladyhoods topnotch edges Thyrse larceny centerfold cinchonines feebs gratification nouvelle addicting villanella peridial arrestments humpier patterer kahunas,-0.1,Negative
Pyelogram madcaps monogamies quartette pulsation nonmeeting embrocation condoned berdaches quacks subline perlite exalted incommode dree Carrot silesias passage typewritten suspicious fatigable calcitonin neuromast enchants hypercapnia repressively cayennes noncooperations graze Duodecimals doggishness skipjacks deaconesses kiddies tinted megaflops skeets patiently outwaits diverticular heteroploidies phagocytose Snickers preinsert knobblier decreeing forecheck outtricks banns ribboned hiragana dawk Ixora insatiatenesses teeters compassions sraddhas antiromanticism laudably brimfully purposivenesses graze headends Fad inbreathing probits snooker thills moveless genuineness deorbits deployable sniggled monopolize Collators translated inflationist references intensifying suspicious unfroze lotah outrave venesections vesicae consequentially initialize,0.0,Neutral
Micturates bankable tenches neurulae trepanned balkinesses gunwales sorgo dinginesses bonnie calces gangstas hakim prithee Chattily walloper firefanged penny thermoplastics sniffler cyborgs endeavors tinsels misdirecting Siker dicasts metamorphosed epileptically evaginations pentyls entryway salting agedly hemimetabolous hypotaxes auburns Cochaired barbecuing clansman pleasurableness chickees anaphrodisiac gadgeteers ridgils schlumped intermediations rootlessness shucking defuses,-0.1,Negative
Punch up not down We lowly msian regular folks are on a different level from the atas political elites anyway feel free to punch them as much as you want,0.09682539682539683,Positive
SG is very Westernized for an Asian country plus the desire of Chinese Buddhism to appear respectable and modern means local Buddhists elite downplay a lot of the more supernatural aspects of their faith  Add in the syncrestic nature of Hinduism and its not unusual for icons of Jesus and Mary to be in the homes of Hindus How tolerant yes Except a practicing Orthodox and Catholic will find it horribly patronizing for Christ to be reduced to a small g God Its the same issue that resulted in Roman persercution as Christians refused to subordinate the God worshipped into a pantheon,0.0011904761904761862,Positive
So a secularized Buddhism and Hinduisms attitudes towards divinity does not mean they are less exclusionary than Islam or Christianity Its issues unique to their faith in SG that made them this way Whereas in Myanmar where Buddhism is the defacto state religion of the majority Buma religion is as big a factor as race to whom they persecute ,0.09114583333333334,Positive
For blood spilled check out the numbers for the partition of India and the Taiping Rebellion Note the Taiping are Christian in the loosest sense since the leader regards himself as a brother to Christ Not as in body of Christ sense As in other begotten Son of God sense,-0.0625,Negative
For more blood and ink read up on how the Dalai Lama became sole ruler of Tibet till the communists rolled in,0.25,Positive
You mean lenient to the rich and elite,0.1875,Positive
Youre right Campus politics remained lively in both Malaysia and Singapore until the mid 1970s when the respective campus acts were passed This was amongst both the Englishlanguage and Chineseeducated students furthermore The legendary queiscence of Singaporean student culture came later ,0.237012987012987,Positive
The weird bit is how much this prefigured Western elite student culturehttpswwwtheatlanticcommagazinearchive200104theorganizationkid302164 if anything It is no longer unique to Singapore,0.018750000000000003,Positive
Hi fellow netizens I have read your comments on the recent news on hwa chong,0.0,Neutral
 I am just another netizen who stans a neutral side of this incident but I wish to talk about a few aspects of this incident ,-0.2,Negative
Firstly to all the netizens commenting on hwa chong students and even criticizing the school I must remind you guys that this incident only involves the counsellor and does not involve anyone else including the school or students pov on this incident Hwa Chong has been known to be one of the few elite schools in this nation and have indeed being a school to many successful graduands The information shared by the counsellor is nothing but his personal view or concluded from his research that may not be necessarily correct this I wish that the netizens stop criticizing the school or the students in it they have nothing to do with this and should not be the targeted group ,0.18571428571428572,Positive
Secondly I wish that people who put up hateful comments online could stop doing that From the netizens pov this counsellor is not being sensible and sharing his personal thoughts on being LGBTQ However has it ever occurred to you that the counsellor might also be one of those who suffered from the spread of fake news nowadays Can you imagine this counsellor being just an innocent soul sharing some information that he retrieved online and getting criticized for his actions of trying to share some information with his students I would also have the netizens to sympathize with this counsellor and put yourself in his shoe if you were him how would you feel ,0.0,Neutral
Last but not least I hope that the netizens could close the discussion on this matter The counsellor has already received the punishment that he deserved for not being sensitive enough he is just a normal human being like any one of us he faces the pressure of criticism the fear of losing his job and all that we experience He is the father to his son and the husband to his wife he may not be important to you but he may be to others every comment is hurting him and you netizens are the culprit to it He may have done something wrong but everyone deserves a chance to change and rehabilitate Therefore I hope that if you are part of the LGBTQ community looking at this dont let his behaviours affect your feeling and continue to believe what you believe and if you are not part of this community it is not your business and you have no rights to criticize him as everybody makes mistakes,0.037500000000000006,Positive
Yeah HCI has many students that come from a very elite class of Chinese  Christian combo Similar to ACSI Which explains why the parents are probably not concerned about this If anything I think theyd prefer that they a counsellor who is conservative,0.13999999999999999,Positive
yeah i agree what the op said wanna add on some are culture things that accompany all those safety breaches  ,0.0,Neutral
i remembered as a recruit that slow clumsy ben shou ben jiao guy i enlisted with fellow jc kids i tried my best but because i was clumsy panicky i usually screwed up incorrect positions etc i remembered some fellow recruits would mock me hard and gave me that cold stare and warned me not to screw up shit as if i was threatened by some ah long,-0.14351851851851852,Negative
i think theres a issue where you dont get me into the trouble there isnt a really warm culture okay lets try again im not referring to commanders here im referring to fellow men more of you fuck this up you are causing us all of this trouble that puts some stressi was very wary of implicating my incompetence to become punishment for everyone and I think thats how we think as asians we hate to trouble others,-0.09444444444444448,Negative
maybe such kind of culture made many people choose to cut corners im not saying there shouldnt be any regimental reinforcement aka punishment but it should be executed with responsibility i can understand as a cadet or trainee there is a need to punish and ironically safety rules are enforced to the maximum at bmtc not sure command schools but i suppose instead at unit the punishment isnt really for the punishment here it is used to toughen the minds of fresh soldiers unfortunately punishments has been way overused in cases completely unnecessary and becomes an overused tool of threat if you dont follow my way because i want the results to be like this then i will make you suffer thats where safety systems dont work anymore because people just wanna get it over and done with rather than having to repeat over and over  ,0.05625000000000001,Positive
thats where we link to other factors of safety breaches there are many reasons KPI for sure regular superior whom i was good friends commented it was all about appealing to the highest up in a battalion appeal to CORSM who will put in good words up to brigade side then all the way up to Division SM Div Com depending on the scheme in fact he commented the battle to appeal the highest boss is real even quoting who was the most popular eyecandy of the beholder hence you see regulars here put away safetys stake for results then pressure from each level of hierachy comes down,0.38495370370370363,Positive
 like they always say it takes two hands to clap however whats sad is that they havent learnt or realise the root cause of it i used to pride myself as a worker willing to do anything but unfortunately it only seems the highest up choose to ignore the real problems they mustve known the fundamental problem of why isnt all these safety protocols working because many years back they were also the backbone at the lowest levels but even themselves practiced these shortcuts against whats listed in the protocol its human culture and its bad they have probably disconnected with the fundamental peopleall the subordinates of the saf probably being in that elite class for too long if you see why theres so many yellow shirts in france its the same thing the president being disconnected with the grassroots  ,0.01666666666666668,Positive
last thing people slack off doing whats just enough  completely go off the protocol thus leaving things more prone to accident because many people share the mentality fuck its ns and im wasting my time but forgetting your peers safety wellbeing are at stake here  ,0.11666666666666668,Positive
despite that i have to say its unfair to always and solely just to blame the supervisingconducting etc it is difficult to take a look out or account for so many people thats why buddy system to look out of peers was in place i wish i could elaborate more on this but there really things that are not allowed to be disclosed out of the nature Ive heard much more stories of accidents from my superiors which were of really confidential in nature and even happen to know of those who were involved thats why i say its unfair just to blame those regulars at the grassroot level directly  ,0.09999999999999999,Positive
last thing it is still too early to comment about any particular incident i just feel very saddened for all the bashing the vicious cycle has obviously been ignored for too longeverything about results everything about threatening everything about getting over and done with which is why safety was not practiced or enforced enough the top management obviously has lost touch for too long,-0.008333333333333333,Negative
I believe this is a sign of a bigger malaise within the party We already seen and witnessed how elitist they can be and pick only elites to stand with them or serve with them and mix with them They got blinded long time ago til now whats really happening on the ground And with such an attitude they had no problem adding Ivan to their team Birds of a feather thing ,0.030000000000000006,Positive
Now we have to think hard what kind of party and people we want again at the top ruling and running things here Too long already they got blindsided with their elitism and cannot adjust policies to help those who are struggling really hard to make ends meet ,0.09333333333333332,Positive
And obviously they are arrogant enough not to admit their mistake in adding him but expect the people instead to adapt and adjust and accept him Thats the message they giving now,0.0,Neutral
Still waiting for Ivan lim to say something for himself Is he elite uncaring and dont even care to respond,0.0,Neutral
Elite ah lian is it,0.0,Neutral
Omgg I totally got this exact same message Also from Sherlyn Yong and this elite agency Honestly I almost replied but thankful that you managed to expose this scammer and save others the trouble Plus entertaining to watch hahah,0.19166666666666665,Positive
The PAP has always been the party for the elites why yall acting brand new,0.06818181818181818,Positive
Being an elite is fine But being an awful arrogant selfish prick is not okay,-0.3333333333333333,Negative
Easily so Its all about connections after all Elites pull in elites from the same sheltered circles,0.21666666666666667,Positive
Why Only elite high karma can join this aircon rally You dont see limpeh no up just because I low ses and low karma I will tell all my kopitiam and taxi driver kaki to dont upvote you this kind of laolan kia,0.152,Positive
I think theres a misinterpretation here My comment here is saying no system is perfect There is no need to admire foreign democracy,0.4375,Positive
In Singapore dissidents were suppressed by government In US sufficiently powerful dissidents get assassinated by the elites,0.3,Positive
In Singapore LKY a little bit biased against a particular racial minority In US you openly being discriminated by the system until you muster enough social support to advocate for racial equality Even then the incremental progress still very small most probably due to polarizationpartisanship US is far from Singapore in terms of inclusivity,0.018055555555555557,Positive
What you dissed Singapore is true in US as well,0.35,Positive
And yes in general its luck Singapore couldve gone in opposite direction under the nondemocracy system if it was someone else,0.02500000000000001,Positive
If authoritarian rule is best LKY wouldnt allow General Elections to take place at all If democracy is best LKY wouldve let General Elections take place all the time and make Singapore a beacon of democracy,0.5249999999999999,Positive
Thanks for your question For the genocides in the Old Testament it was due to them having heinous practices in their religion It can be seen later in the history of Israel where the Israelites living there turned from God and adopted religious practises of the people who once lived in those lands As for the crusades it was truly actions of people claiming to be words of God The crusades were in fact ruled by greed which was opposite of what God says Honestly speaking I do not stand by the people who started the crusades they were blinded by wealth and power,0.11071428571428572,Positive
